Time (s),Fig3A(Mi9-On),Fig3A(Tm3-On),Fig3A(Mi1-On),Fig3A(Mi4-On),Fig3A(C3-On),Fig3A(Mi9-Off),Fig3A(Tm3-Off),Fig3A(Mi1-Off),Fig3A(Mi4-Off),Fig3A(C3-Off),Fig2A(Tm3-On-1),Fig2A(Mi1-On-1),Fig2A(Tm3-On-2),Fig2A(Mi1-On-2),Fig2A(Tm3-On-3),Fig2A(Mi1-On-3),Fig2B(Tm1-Off-1),Fig2B(Tm2-Off-1),Fig2B(Tm1-Off-2),Fig2B(Tm2-Off-2),Fig2B(Tm1-Off-3),Fig2B(Tm2-Off-3),Fig4b(Mi1-on),Fig4b(Tm1-on),Fig3c(Tm9-Off)Direct,Fig3c(Tm9-Off)Invert,Fig3b(Mi1-on),Fig4b(Tm1-off),Fig4b(Tm2-off),Fig4b(Tm3-off) ,FigS6(T2-flash),FigS5(T3-flash),Fig4a(T2-both),Fig4a(T3-both)
9.64,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.65,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.66,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
9.67,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.68,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.69,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
9.7,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
9.71,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.72,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
9.73,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
9.74,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
9.75,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
9.76,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
9.77,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.78,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.79,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.8,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.81,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
9.82,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.83,,,,,,,,,,,,,,,,,,,,,,,0.8409331,0.24949735,,,,,,,,,,
9.84,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
9.85,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.86,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
9.87,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
9.88,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.89,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
9.9,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.91,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.92,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
9.93,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
9.94,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.95,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
9.96,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
9.97,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
9.98,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
9.99,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,,,0.84093314,0.24949735,,,,,,,,,,
10.01,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
10.02,,,,,,,,,,,,,,,,,,,,,,,0.8409332,0.24949735,,,,,,,,,,
10.03,,,,,,,,,,,,,,,,,,,,,,,0.84093326,0.24949735,,,,,,,,,,
10.04,,,,,,,,,,,,,,,,,,,,,,,0.5837798,0.24949735,,,,,,,,,,
10.05,,,,,,,,,,,,,,,,,,,,,,,0.08187306,0.24321063,,,,,,,,,,
10.06,,,,,,,,,,,,,,,,,,,,,,,-0.3253405,0.23189418,,,,,,,,,,
10.07,,,,,,,,,,,,,,,,,,,,,,,-0.5636825,0.23999184,,,,,,,,,,
10.08,,,,,,,,,,,,,,,,,,,,,,,-0.6871106,0.2577784,,,,,,,,,,
10.09,,,,,,,,,,,,,,,,,,,,,,,-0.7386607,0.29893622,,,,,,,,,,
10.1,,,,,,,,,,,,,,,,,,,,,,,-0.7410938,0.3473799,,,,,,,,,,
10.11,,,,,,,,,,,,,,,,,,,,,,,-0.7048156,0.37688282,,,,,,,,,,
10.12,,,,,,,,,,,,,,,,,,,,,,,-0.6378767,0.39013723,,,,,,,,,,
10.13,,,,,,,,,,,,,,,,,,,,,,,-0.5568557,0.3988682,,,,,,,,,,
10.14,,,,,,,,,,,,,,,,,,,,,,,-0.4699228,0.40469697,,,,,,,,,,
10.15,,,,,,,,,,,,,,,,,,,,,,,-0.3830083,0.40968287,,,,,,,,,,
10.16,,,,,,,,,,,,,,,,,,,,,,,-0.301236,0.4147074,,,,,,,,,,
10.17,,,,,,,,,,,,,,,,,,,,,,,-0.22848625,0.4204812,,,,,,,,,,
10.18,,,,,,,,,,,,,,,,,,,,,,,-0.16902158,0.42633668,,,,,,,,,,
10.19,,,,,,,,,,,,,,,,,,,,,,,-0.11582774,0.42759448,,,,,,,,,,
10.2,,,,,,,,,,,,,,,,,,,,,,,-0.06771806,0.42557147,,,,,,,,,,
10.21,,,,,,,,,,,,,,,,,,,,,,,-0.023999222,0.42209506,,,,,,,,,,
10.22,,,,,,,,,,,,,,,,,,,,,,,0.015859336,0.4183807,,,,,,,,,,
10.23,,,,,,,,,,,,,,,,,,,,,,,0.05169403,0.41520172,,,,,,,,,,
10.24,,,,,,,,,,,,,,,,,,,,,,,0.08281009,0.41275534,,,,,,,,,,
10.25,,,,,,,,,,,,,,,,,,,,,,,0.10822636,0.41023186,,,,,,,,,,
10.26,,,,,,,,,,,,,,,,,,,,,,,0.12898512,0.40705442,,,,,,,,,,
10.27,,,,,,,,,,,,,,,,,,,,,,,0.146375,0.40316838,,,,,,,,,,
10.28,,,,,,,,,,,,,,,,,,,,,,,0.16116843,0.3988376,,,,,,,,,,
10.29,,,,,,,,,,,,,,,,,,,,,,,0.17393653,0.3944061,,,,,,,,,,
10.3,,,,,,,,,,,,,,,,,,,,,,,0.18496267,0.3901395,,,,,,,,,,
10.31,,,,,,,,,,,,,,,,,,,,,,,0.19456203,0.38616788,,,,,,,,,,
10.32,,,,,,,,,,,,,,,,,,,,,,,0.2030771,0.38260016,,,,,,,,,,
10.33,,,,,,,,,,,,,,,,,,,,,,,0.21077557,0.37950945,,,,,,,,,,
10.34,,,,,,,,,,,,,,,,,,,,,,,0.21784514,0.37691405,,,,,,,,,,
10.35,,,,,,,,,,,,,,,,,,,,,,,0.2244157,0.37478048,,,,,,,,,,
10.36,,,,,,,,,,,,,,,,,,,,,,,0.23058163,0.37304056,,,,,,,,,,
10.37,,,,,,,,,,,,,,,,,,,,,,,0.23641464,0.37163332,,,,,,,,,,
10.38,,,,,,,,,,,,,,,,,,,,,,,0.24197206,0.37049353,,,,,,,,,,
10.39,,,,,,,,,,,,,,,,,,,,,,,0.24729499,0.36954227,,,,,,,,,,
10.4,,,,,,,,,,,,,,,,,,,,,,,0.25240538,0.3687153,,,,,,,,,,
10.41,,,,,,,,,,,,,,,,,,,,,,,0.25731125,0.36796832,,,,,,,,,,
10.42,,,,,,,,,,,,,,,,,,,,,,,0.26201114,0.3672746,,,,,,,,,,
10.43,,,,,,,,,,,,,,,,,,,,,,,0.26649913,0.36662003,,,,,,,,,,
10.44,,,,,,,,,,,,,,,,,,,,,,,0.27076736,0.36599827,,,,,,,,,,
10.45,,,,,,,,,,,,,,,,,,,,,,,0.27480903,0.3654069,,,,,,,,,,
10.46,,,,,,,,,,,,,,,,,,,,,,,0.27862048,0.36484516,,,,,,,,,,
10.47,,,,,,,,,,,,,,,,,,,,,,,0.2822011,0.36431232,,,,,,,,,,
10.48,,,,,,,,,,,,,,,,,,,,,,,0.28555408,0.3638074,,,,,,,,,,
10.49,,,,,,,,,,,,,,,,,,,,,,,0.2886858,0.3633292,,,,,,,,,,
10.5,,,,,,,,,,,,,,,,,,,,,,,0.29160511,0.36287624,,,,,,,,,,
10.51,,,,,,,,,,,,,,,,,,,,,,,0.29432303,0.36244717,,,,,,,,,,
10.52,,,,,,,,,,,,,,,,,,,,,,,0.29685146,0.36204088,,,,,,,,,,
10.53,,,,,,,,,,,,,,,,,,,,,,,0.29920274,0.36165646,,,,,,,,,,
10.54,,,,,,,,,,,,,,,,,,,,,,,0.30137736,0.36129317,,,,,,,,,,
10.55,,,,,,,,,,,,,,,,,,,,,,,0.30337843,0.36095005,,,,,,,,,,
10.56,,,,,,,,,,,,,,,,,,,,,,,0.30521336,0.36062607,,,,,,,,,,
10.57,,,,,,,,,,,,,,,,,,,,,,,0.30689204,0.3603204,,,,,,,,,,
10.58,,,,,,,,,,,,,,,,,,,,,,,0.30842587,0.3600327,,,,,,,,,,
10.59,,,,,,,,,,,,,,,,,,,,,,,0.3098262,0.35976323,,,,,,,,,,
10.6,,,,,,,,,,,,,,,,,,,,,,,0.311104,0.35951248,,,,,,,,,,
10.61,,,,,,,,,,,,,,,,,,,,,,,0.31226918,0.35928103,,,,,,,,,,
10.62,,,,,,,,,,,,,,,,,,,,,,,0.31333128,0.3590691,,,,,,,,,,
10.63,,,,,,,,,,,,,,,,,,,,,,,0.31429905,0.3588764,,,,,,,,,,
10.64,,,,,,,,,,,,,,,,,,,,,,,0.31518072,0.3586999,,,,,,,,,,
10.65,,,,,,,,,,,,,,,,,,,,,,,0.31598422,0.35853732,,,,,,,,,,
10.66,,,,,,,,,,,,,,,,,,,,,,,0.31671324,0.35838553,,,,,,,,,,
10.67,,,,,,,,,,,,,,,,,,,,,,,0.31737083,0.35824177,,,,,,,,,,
10.68,,,,,,,,,,,,,,,,,,,,,,,0.31796387,0.35810536,,,,,,,,,,
10.69,,,,,,,,,,,,,,,,,,,,,,,0.31850082,0.35797697,,,,,,,,,,
10.7,,,,,,,,,,,,,,,,,,,,,,,0.31899062,0.35785815,,,,,,,,,,
10.71,,,,,,,,,,,,,,,,,,,,,,,0.319441,0.35775074,,,,,,,,,,
10.72,,,,,,,,,,,,,,,,,,,,,,,0.31985724,0.35765627,,,,,,,,,,
10.73,,,,,,,,,,,,,,,,,,,,,,,0.32024232,0.35757548,,,,,,,,,,
10.74,,,,,,,,,,,,,,,,,,,,,,,0.32059446,0.35750818,,,,,,,,,,
10.75,,,,,,,,,,,,,,,,,,,,,,,0.32091257,0.3574519,,,,,,,,,,
10.76,,,,,,,,,,,,,,,,,,,,,,,0.32119888,0.35740283,,,,,,,,,,
10.77,,,,,,,,,,,,,,,,,,,,,,,0.32145476,0.3573589,,,,,,,,,,
10.78,,,,,,,,,,,,,,,,,,,,,,,0.32165983,0.35731846,,,,,,,,,,
10.79,,,,,,,,,,,,,,,,,,,,,,,0.3217965,0.35727918,,,,,,,,,,
10.8,,,,,,,,,,,,,,,,,,,,,,,0.32187018,0.3572395,,,,,,,,,,
10.81,,,,,,,,,,,,,,,,,,,,,,,0.3218705,0.3571979,,,,,,,,,,
10.82,,,,,,,,,,,,,,,,,,,,,,,0.32180882,0.3571554,,,,,,,,,,
10.83,,,,,,,,,,,,,,,,,,,,,,,0.32170874,0.35711536,,,,,,,,,,
10.84,,,,,,,,,,,,,,,,,,,,,,,0.3215913,0.35708204,,,,,,,,,,
10.85,,,,,,,,,,,,,,,,,,,,,,,0.3214709,0.357059,,,,,,,,,,
10.86,,,,,,,,,,,,,,,,,,,,,,,0.32135594,0.35704798,,,,,,,,,,
10.87,,,,,,,,,,,,,,,,,,,,,,,0.32125026,0.35704863,,,,,,,,,,
10.88,,,,,,,,,,,,,,,,,,,,,,,0.32115513,0.35705903,,,,,,,,,,
10.89,,,,,,,,,,,,,,,,,,,,,,,0.32107022,0.35707638,,,,,,,,,,
10.9,,,,,,,,,,,,,,,,,,,,,,,0.32099396,0.3570975,,,,,,,,,,
10.91,,,,,,,,,,,,,,,,,,,,,,,0.32092497,0.35711968,,,,,,,,,,
10.92,,,,,,,,,,,,,,,,,,,,,,,0.32086167,0.3571408,,,,,,,,,,
10.93,,,,,,,,,,,,,,,,,,,,,,,0.32080266,0.35715955,,,,,,,,,,
10.94,,,,,,,,,,,,,,,,,,,,,,,0.32074702,0.35717526,,,,,,,,,,
10.95,,,,,,,,,,,,,,,,,,,,,,,0.320694,0.35718796,,,,,,,,,,
10.96,,,,,,,,,,,,,,,,,,,,,,,0.3206434,0.35719794,,,,,,,,,,
10.97,,,,,,,,,,,,,,,,,,,,,,,0.320595,0.35720584,,,,,,,,,,
10.98,,,,,,,,,,,,,,,,,,,,,,,0.32054904,0.35721225,,,,,,,,,,
10.99,,,,,,,,,,,,,,,,,,,,,,,0.32050577,0.35721767,,,,,,,,,,
11.0,,,,,,,,,,,,,,,,,,,,,,,0.32046536,0.3572226,,,,,,,,,,
11.01,,,,,,,,,,,,,,,,,,,,,,,0.32042795,0.35722724,,,,,,,,,,
11.02,,,,,,,,,,,,,,,,,,,,,,,0.32039365,0.35723177,,,,,,,,,,
11.03,,,,,,,,,,,,,,,,,,,,,,,0.32036245,0.35723618,,,,,,,,,,
11.04,,,,,,,,,,,,,,,,,,,,,,,0.3203343,0.35724044,,,,,,,,,,
11.05,,,,,,,,,,,,,,,,,,,,,,,0.32030898,0.35724443,,,,,,,,,,
11.06,,,,,,,,,,,,,,,,,,,,,,,0.3202863,0.3572481,,,,,,,,,,
11.07,,,,,,,,,,,,,,,,,,,,,,,0.320266,0.35725135,,,,,,,,,,
11.08,,,,,,,,,,,,,,,,,,,,,,,0.32024798,0.35725415,,,,,,,,,,
11.09,,,,,,,,,,,,,,,,,,,,,,,0.3202318,0.35725647,,,,,,,,,,
11.1,,,,,,,,,,,,,,,,,,,,,,,0.32021752,0.35725835,,,,,,,,,,
11.11,,,,,,,,,,,,,,,,,,,,,,,0.32020482,0.35725984,,,,,,,,,,
11.12,,,,,,,,,,,,,,,,,,,,,,,0.32019353,0.35726094,,,,,,,,,,
11.13,,,,,,,,,,,,,,,,,,,,,,,0.32018346,0.35726178,,,,,,,,,,
11.14,,,,,,,,,,,,,,,,,,,,,,,0.3201746,0.35726234,,,,,,,,,,
11.15,,,,,,,,,,,,,,,,,,,,,,,0.32016692,0.3572627,,,,,,,,,,
11.16,,,,,,,,,,,,,,,,,,,,,,,0.32016018,0.3572629,,,,,,,,,,
11.17,,,,,,,,,,,,,,,,,,,,,,,0.32015428,0.357263,,,,,,,,,,
11.18,,,,,,,,,,,,,,,,,,,,,,,0.3201491,0.35726297,,,,,,,,,,
11.19,,,,,,,,,,,,,,,,,,,,,,,0.3201447,0.35726285,,,,,,,,,,
11.2,,,,,,,,,,,,,,,,,,,,,,,0.32014093,0.35726267,,,,,,,,,,
11.21,,,,,,,,,,,,,,,,,,,,,,,0.3201376,0.35726243,,,,,,,,,,
11.22,,,,,,,,,,,,,,,,,,,,,,,0.32013476,0.35726216,,,,,,,,,,
11.23,,,,,,,,,,,,,,,,,,,,,,,0.3201324,0.35726184,,,,,,,,,,
11.24,,,,,,,,,,,,,,,,,,,,,,,0.3201304,0.35726148,,,,,,,,,,
11.25,,,,,,,,,,,,,,,,,,,,,,,0.32012862,0.3572611,,,,,,,,,,
11.26,,,,,,,,,,,,,,,,,,,,,,,0.32012728,0.35726067,,,,,,,,,,
11.27,,,,,,,,,,,,,,,,,,,,,,,0.3201261,0.35726026,,,,,,,,,,
11.28,,,,,,,,,,,,,,,,,,,,,,,0.32012507,0.35725984,,,,,,,,,,
11.29,,,,,,,,,,,,,,,,,,,,,,,0.32012433,0.35725942,,,,,,,,,,
11.3,,,,,,,,,,,,,,,,,,,,,,,0.32012388,0.35725904,,,,,,,,,,
11.31,,,,,,,,,,,,,,,,,,,,,,,0.32012346,0.35725865,,,,,,,,,,
11.32,,,,,,,,,,,,,,,,,,,,,,,0.32012329,0.3572583,,,,,,,,,,
11.33,,,,,,,,,,,,,,,,,,,,,,,0.32012305,0.35725793,,,,,,,,,,
11.34,,,,,,,,,,,,,,,,,,,,,,,0.32012293,0.35725757,,,,,,,,,,
11.35,,,,,,,,,,,,,,,,,,,,,,,0.32012305,0.35725725,,,,,,,,,,
11.36,,,,,,,,,,,,,,,,,,,,,,,0.3201232,0.35725692,,,,,,,,,,
11.37,,,,,,,,,,,,,,,,,,,,,,,0.32012346,0.35725662,,,,,,,,,,
11.38,,,,,,,,,,,,,,,,,,,,,,,0.32012373,0.35725635,,,,,,,,,,
11.39,,,,,,,,,,,,,,,,,,,,,,,0.32012412,0.35725608,,,,,,,,,,
11.4,,,,,,,,,,,,,,,,,,,,,,,0.32012454,0.35725582,,,,,,,,,,
11.41,,,,,,,,,,,,,,,,,,,,,,,0.32012513,0.35725558,,,,,,,,,,
11.42,,,,,,,,,,,,,,,,,,,,,,,0.32012576,0.35725534,,,,,,,,,,
11.43,,,,,,,,,,,,,,,,,,,,,,,0.32012635,0.3572551,,,,,,,,,,
11.44,,,,,,,,,,,,,,,,,,,,,,,0.32012692,0.3572549,,,,,,,,,,
11.45,,,,,,,,,,,,,,,,,,,,,,,0.32012755,0.3572547,,,,,,,,,,
11.46,,,,,,,,,,,,,,,,,,,,,,,0.32012823,0.3572545,,,,,,,,,,
11.47,,,,,,,,,,,,,,,,,,,,,,,0.3201289,0.35725433,,,,,,,,,,
11.48,,,,,,,,,,,,,,,,,,,,,,,0.3201296,0.35725415,,,,,,,,,,
11.49,,,,,,,,,,,,,,,,,,,,,,,0.3201303,0.357254,,,,,,,,,,
11.5,,,,,,,,,,,,,,,,,,,,,,,0.32013106,0.35725385,,,,,,,,,,
11.51,,,,,,,,,,,,,,,,,,,,,,,0.32013187,0.3572537,,,,,,,,,,
11.52,,,,,,,,,,,,,,,,,,,,,,,0.3201326,0.35725352,,,,,,,,,,
11.53,,,,,,,,,,,,,,,,,,,,,,,0.32013348,0.35725337,,,,,,,,,,
11.54,,,,,,,,,,,,,,,,,,,,,,,0.32013425,0.35725325,,,,,,,,,,
11.55,,,,,,,,,,,,,,,,,,,,,,,0.32013506,0.3572531,,,,,,,,,,
11.56,,,,,,,,,,,,,,,,,,,,,,,0.3201358,0.357253,,,,,,,,,,
11.57,,,,,,,,,,,,,,,,,,,,,,,0.32013658,0.35725287,,,,,,,,,,
11.58,,,,,,,,,,,,,,,,,,,,,,,0.32013744,0.35725275,,,,,,,,,,
11.59,,,,,,,,,,,,,,,,,,,,,,,0.32013816,0.35725263,,,,,,,,,,
11.6,,,,,,,,,,,,,,,,,,,,,,,0.32013893,0.3572525,,,,,,,,,,
11.61,,,,,,,,,,,,,,,,,,,,,,,0.3201397,0.35725242,,,,,,,,,,
11.62,,,,,,,,,,,,,,,,,,,,,,,0.32014045,0.35725233,,,,,,,,,,
11.63,,,,,,,,,,,,,,,,,,,,,,,0.32014123,0.3572522,,,,,,,,,,
11.64,,,,,,,,,,,,,,,,,,,,,,,0.32014194,0.3572521,,,,,,,,,,
11.65,,,,,,,,,,,,,,,,,,,,,,,0.32014266,0.357252,,,,,,,,,,
11.66,,,,,,,,,,,,,,,,,,,,,,,0.32014337,0.3572519,,,,,,,,,,
11.67,,,,,,,,,,,,,,,,,,,,,,,0.32014403,0.35725182,,,,,,,,,,
11.68,,,,,,,,,,,,,,,,,,,,,,,0.32014465,0.35725173,,,,,,,,,,
11.69,,,,,,,,,,,,,,,,,,,,,,,0.32014528,0.35725164,,,,,,,,,,
11.7,,,,,,,,,,,,,,,,,,,,,,,0.32014596,0.35725155,,,,,,,,,,
11.71,,,,,,,,,,,,,,,,,,,,,,,0.32014656,0.35725147,,,,,,,,,,
11.72,,,,,,,,,,,,,,,,,,,,,,,0.32014707,0.3572514,,,,,,,,,,
11.73,,,,,,,,,,,,,,,,,,,,,,,0.32014763,0.35725135,,,,,,,,,,
11.74,,,,,,,,,,,,,,,,,,,,,,,0.32014823,0.3572513,,,,,,,,,,
11.75,,,,,,,,,,,,,,,,,,,,,,,0.3201487,0.3572512,,,,,,,,,,
11.76,,,,,,,,,,,,,,,,,,,,,,,0.3201492,0.35725114,,,,,,,,,,
11.77,,,,,,,,,,,,,,,,,,,,,,,0.3201498,0.35725108,,,,,,,,,,
11.78,,,,,,,,,,,,,,,,,,,,,,,0.32015026,0.35725102,,,,,,,,,,
11.79,,,,,,,,,,,,,,,,,,,,,,,0.3201508,0.35725096,,,,,,,,,,
11.8,,,,,,,,,,,,,,,,,,,,,,,0.3201512,0.3572509,,,,,,,,,,
11.81,,,,,,,,,,,,,,,,,,,,,,,0.32015163,0.35725084,,,,,,,,,,
11.82,,,,,,,,,,,,,,,,,,,,,,,0.32015207,0.3572508,,,,,,,,,,
11.83,,,,,,,,,,,,,,,,,,,,,,,0.32015246,0.35725075,,,,,,,,,,
11.84,,,,,,,,,,,,,,,,,,,,,,,0.32015288,0.3572507,,,,,,,,,,
11.85,,,,,,,,,,,,,,,,,,,,,,,0.3201532,0.35725066,,,,,,,,,,
11.86,,,,,,,,,,,,,,,,,,,,,,,0.32015347,0.3572506,,,,,,,,,,
11.87,,,,,,,,,,,,,,,,,,,,,,,0.32015386,0.35725054,,,,,,,,,,
11.88,,,,,,,,,,,,,,,,,,,,,,,0.32015422,0.3572505,,,,,,,,,,
11.89,,,,,,,,,,,,,,,,,,,,,,,0.32015446,0.35725048,,,,,,,,,,
11.9,,,,,,,,,,,,,,,,,,,,,,,0.32015485,0.35725045,,,,,,,,,,
11.91,,,,,,,,,,,,,,,,,,,,,,,0.3201551,0.35725042,,,,,,,,,,
11.92,,,,,,,,,,,,,,,,,,,,,,,0.32015538,0.3572504,,,,,,,,,,
11.93,,,,,,,,,,,,,,,,,,,,,,,0.32015565,0.35725036,,,,,,,,,,
11.94,,,,,,,,,,,,,,,,,,,,,,,0.3201559,0.35725033,,,,,,,,,,
11.95,,,,,,,,,,,,,,,,,,,,,,,0.32015616,0.3572503,,,,,,,,,,
11.96,,,,,,,,,,,,,,,,,,,,,,,0.32015643,0.35725027,,,,,,,,,,
11.97,,,,,,,,,,,,,,,,,,,,,,,0.32015663,0.35725024,,,,,,,,,,
11.98,,,,,,,,,,,,,,,,,,,,,,,0.32015687,0.3572502,,,,,,,,,,
11.99,,,,,,,,,,,,,,,,,,,,,,,0.32015702,0.35725018,,,,,,,,,,
12.0,,,,,,,,,,,,,,,,,,,,,,,0.32015723,0.35725015,,,,,,,,,,
12.01,,,,,,,,,,,,,,,,,,,,,,,0.32015744,0.35725012,,,,,,,,,,
12.02,,,,,,,,,,,,,,,,,,,,,,,0.32015756,0.35725012,,,,,,,,,,
12.03,,,,,,,,,,,,,,,,,,,,,,,0.32015777,0.3572501,,,,,,,,,,
12.04,,,,,,,,,,,,,,,,,,,,,,,0.3201579,0.3572501,,,,,,,,,,
12.05,,,,,,,,,,,,,,,,,,,,,,,0.3201581,0.35725006,,,,,,,,,,
12.06,,,,,,,,,,,,,,,,,,,,,,,0.32015827,0.35725006,,,,,,,,,,
12.07,,,,,,,,,,,,,,,,,,,,,,,0.32015842,0.35725003,,,,,,,,,,
12.08,,,,,,,,,,,,,,,,,,,,,,,0.32015854,0.35725,,,,,,,,,,
12.09,,,,,,,,,,,,,,,,,,,,,,,0.3201587,0.35725,,,,,,,,,,
12.1,,,,,,,,,,,,,,,,,,,,,,,0.32015875,0.35725,,,,,,,,,,
12.11,,,,,,,,,,,,,,,,,,,,,,,0.3201589,0.35724998,,,,,,,,,,
12.12,,,,,,,,,,,,,,,,,,,,,,,0.320159,0.35724998,,,,,,,,,,
12.13,,,,,,,,,,,,,,,,,,,,,,,0.3201591,0.35724995,,,,,,,,,,
12.14,,,,,,,,,,,,,,,,,,,,,,,0.32015923,0.35724995,,,,,,,,,,
12.15,,,,,,,,,,,,,,,,,,,,,,,0.3201594,0.35724995,,,,,,,,,,
12.16,,,,,,,,,,,,,,,,,,,,,,,0.32015952,0.35724992,,,,,,,,,,
12.17,,,,,,,,,,,,,,,,,,,,,,,0.32015964,0.35724992,,,,,,,,,,
12.18,,,,,,,,,,,,,,,,,,,,,,,0.32015976,0.3572499,,,,,,,,,,
12.19,,,,,,,,,,,,,,,,,,,,,,,0.3201598,0.3572499,,,,,,,,,,
12.2,,,,,,,,,,,,,,,,,,,,,,,0.3201598,0.3572499,,,,,,,,,,
12.21,,,,,,,,,,,,,,,,,,,,,,,0.32015973,0.35724986,,,,,,,,,,
12.22,,,,,,,,,,,,,,,,,,,,,,,0.32015982,0.35724986,,,,,,,,,,
12.23,,,,,,,,,,,,,,,,,,,,,,,0.32015994,0.35724986,,,,,,,,,,
12.24,,,,,,,,,,,,,,,,,,,,,,,0.32016003,0.35724986,,,,,,,,,,
12.25,,,,,,,,,,,,,,,,,,,,,,,0.32016,0.35724983,,,,,,,,,,
12.26,,,,,,,,,,,,,,,,,,,,,,,0.32016003,0.35724983,,,,,,,,,,
12.27,,,,,,,,,,,,,,,,,,,,,,,0.32016015,0.35724983,,,,,,,,,,
12.28,,,,,,,,,,,,,,,,,,,,,,,0.3201602,0.35724983,,,,,,,,,,
12.29,,,,,,,,,,,,,,,,,,,,,,,0.32016027,0.35724983,,,,,,,,,,
12.3,,,,,,,,,,,,,,,,,,,,,,,0.32016033,0.35724983,,,,,,,,,,
12.31,,,,,,,,,,,,,,,,,,,,,,,0.3201604,0.35724983,,,,,,,,,,
12.32,,,,,,,,,,,,,,,,,,,,,,,0.32016036,0.35724983,,,,,,,,,,
12.33,,,,,,,,,,,,,,,,,,,,,,,0.32016042,0.35724983,,,,,,,,,,
12.34,,,,,,,,,,,,,,,,,,,,,,,0.3201605,0.3572498,,,,,,,,,,
12.35,,,,,,,,,,,,,,,,,,,,,,,0.32016057,0.3572498,,,,,,,,,,
12.36,,,,,,,,,,,,,,,,,,,,,,,0.32016066,0.3572498,,,,,,,,,,
12.37,,,,,,,,,,,,,,,,,,,,,,,0.32016063,0.3572498,,,,,,,,,,
12.38,,,,,,,,,,,,,,,,,,,,,,,0.32016072,0.3572498,,,,,,,,,,
12.39,,,,,,,,,,,,,,,,,,,,,,,0.32016075,0.35724977,,,,,,,,,,
12.4,,,,,,,,,,,,,,,,,,,,,,,0.32016078,0.35724977,,,,,,,,,,
12.41,,,,,,,,,,,,,,,,,,,,,,,0.32016075,0.35724977,,,,,,,,,,
12.42,,,,,,,,,,,,,,,,,,,,,,,0.3201608,0.35724977,,,,,,,,,,
12.43,,,,,,,,,,,,,,,,,,,,,,,0.3201608,0.35724977,,,,,,,,,,
12.44,,,,,,,,,,,,,,,,,,,,,,,0.32016087,0.35724974,,,,,,,,,,
