Time (s),Fig3A(Mi9-On),Fig3A(Tm3-On),Fig3A(Mi1-On),Fig3A(Mi4-On),Fig3A(C3-On),Fig3A(Mi9-Off),Fig3A(Tm3-Off),Fig3A(Mi1-Off),Fig3A(Mi4-Off),Fig3A(C3-Off),Fig2A(Tm3-On-1),Fig2A(Mi1-On-1),Fig2A(Tm3-On-2),Fig2A(Mi1-On-2),Fig2A(Tm3-On-3),Fig2A(Mi1-On-3),Fig2B(Tm1-Off-1),Fig2B(Tm2-Off-1),Fig2B(Tm1-Off-2),Fig2B(Tm2-Off-2),Fig2B(Tm1-Off-3),Fig2B(Tm2-Off-3),Fig4b(Mi1-on),Fig4b(Tm1-on),Fig3c(Tm9-Off)Direct,Fig3c(Tm9-Off)Invert,Fig3b(Mi1-on),Fig4b(Tm1-off),Fig4b(Tm2-off),Fig4b(Tm3-off) ,FigS6(T2-flash),FigS5(T3-flash),Fig4a(T2-both),Fig4a(T3-both)
0.46,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.47,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.48,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.49,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.52,0.12,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.33,0.09,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.16,0.04,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.07,0.08,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.02,0.16,,,,,,,,,,
0.50,,,,,,,,,,,,,,,,,,,,,,,0.00,0.37,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.00,0.60,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.01,0.75,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.04,0.82,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.07,0.86,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.11,0.89,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.14,0.91,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.17,0.94,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.20,0.96,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.23,0.99,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.25,1.00,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.27,0.99,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.28,0.97,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.30,0.95,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.31,0.94,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.33,0.93,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.34,0.91,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.34,0.90,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.35,0.88,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.36,0.86,,,,,,,,,,
0.51,,,,,,,,,,,,,,,,,,,,,,,0.36,0.84,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.37,0.82,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.37,0.80,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.37,0.78,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.38,0.76,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.38,0.75,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.38,0.74,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.38,0.73,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.39,0.72,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.39,0.72,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.39,0.71,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.39,0.71,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.40,0.71,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.40,0.70,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.40,0.70,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.40,0.70,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.40,0.69,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.40,0.69,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.41,0.69,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.41,0.69,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,,,,0.41,0.68,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.41,0.68,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.41,0.68,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.41,0.68,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.41,0.68,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.41,0.67,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.41,0.67,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.41,0.67,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.67,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.67,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.67,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.53,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.66,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.54,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.55,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.56,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.57,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.58,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.59,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.60,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.61,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.62,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.62,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.62,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.62,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
0.62,,,,,,,,,,,,,,,,,,,,,,,0.42,0.65,,,,,,,,,,
